,ID,name,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd.pledged,campaign_duration
495,1751755151,"Pizza, Spaghetti e Mandolino - Italian Mafia Game (Canceled)",Games,EUR,2016-07-24 00:00:00,20000.0,2016-06-29 13:06:00,190.0,canceled,10.0,IT,209.94,24
496,328303166,June Sky Rockets: HAT's Program,Technology,USD,2013-01-02 00:00:00,850.0,2012-12-01 04:24:00,461.0,failed,16.0,US,461.0,31
497,1503268025,Build The NuKhaos Brand!,Fashion,USD,2015-04-01 00:00:00,550.0,2015-01-31 18:10:00,63.0,failed,2.0,US,63.0,59
498,1272678612,Arday's Lifeline-Unemployment Movie,Film & Video,USD,2010-10-28 00:00:00,25000.0,2010-09-28 03:26:00,25.0,failed,1.0,US,25.0,29
499,1308293224,Moroccan Combos,Design,EUR,2017-08-21 00:00:00,10000.0,2017-07-07 07:19:00,1702.0,failed,8.0,NL,856.1,44
500,597542989,Maksimatic Bullet Universal Spill Preventing Cup Holder,Design,USD,2015-07-01 00:00:00,60000.0,2015-06-01 21:46:00,24746.0,failed,107.0,US,24746.0,29
501,2122569186,Infastrap - The only multipurpose gym lifting strap,Design,USD,2013-07-04 00:00:00,5000.0,2013-06-04 23:03:00,6399.0,successful,204.0,US,6399.0,29
502,1686436178,Help us complete our new album!,Music,USD,2015-09-15 00:00:00,1300.0,2015-08-16 22:19:00,1300.0,successful,5.0,US,1300.0,29
503,494381255,Survivor Type (Canceled),Film & Video,GBP,2013-07-03 00:00:00,1200.0,2013-05-24 20:33:00,0.0,canceled,0.0,GB,0.0,39
504,1948741513,Alpha - The World's Best Keychain.,Fashion,USD,2014-01-14 00:00:00,5000.0,2013-12-14 00:40:00,12506.01,successful,477.0,US,12506.01,30
505,1099222787,Play With The Colors of the Great Smoky Mountains,Crafts,USD,2014-03-07 00:00:00,1400.0,2014-02-05 20:00:00,635.0,failed,15.0,US,635.0,29
506,436350618,Equal Opportunity Ice Cream!,Food,USD,2014-07-25 00:00:00,100.0,2014-07-09 17:54:00,10.0,failed,1.0,US,10.0,15
507,2004369337,GUARDIANS OF THE ANCIENT WISDOM POST-PUNK INDIE GOTH 1981,Music,GBP,2014-08-23 00:00:00,2500.0,2014-07-16 16:36:00,1567.66,failed,56.0,GB,2677.75,37
508,114045110,Electric Bikes the Vintage way,Design,USD,2017-12-17 00:00:00,10000.0,2017-11-27 18:13:00,11.11,failed,1.0,US,0.0,19
509,198513422,alpARTgata zapatillas pintadas a mano,Fashion,EUR,2016-03-23 00:00:00,25000.0,2016-02-23 06:34:00,5627.0,failed,87.0,ES,6252.74,28
510,844262838,"""Carpe Diem"" hand painted prints, apparel and cards",Design,USD,2013-02-08 00:00:00,4000.0,2013-01-02 21:51:00,4.0,failed,1.0,US,4.0,36
511,510409720,Hopi - A Documentary in Progress,Film & Video,USD,2014-04-06 00:00:00,6000.0,2014-03-07 20:56:00,6030.0,successful,44.0,US,6030.0,29
512,828088969,EBOLA...WHEN THE TIME COMES WILL YOU BE READY?,Film & Video,USD,2015-10-20 00:00:00,1600000.0,2015-08-21 17:02:00,0.0,failed,0.0,US,0.0,59
513,644825775,Eco Step Socks - Soft Bamboo Socks,Fashion,USD,2013-04-29 00:00:00,12000.0,2013-03-30 07:32:00,3161.0,failed,90.0,US,3161.0,29
514,1505840803,Helforstout Debut Album fund,Music,USD,2013-04-29 00:00:00,3000.0,2013-03-29 23:19:00,3596.0,successful,60.0,US,3596.0,30
515,474827738,Online Gaming Troop Statistics,Technology,USD,2014-04-22 00:00:00,30000.0,2014-03-08 09:20:00,5.0,failed,1.0,US,5.0,44
516,106079827,MD-Pen [Minimal & Durable pen],Design,USD,2012-08-09 00:00:00,7500.0,2012-07-10 01:49:00,14660.0,successful,321.0,US,14660.0,29
517,67265825,PowearIN: A Wearable Tech Jacket Beyond Your Imagination!,Technology,USD,2015-12-11 00:00:00,80000.0,2015-10-22 15:49:00,7556.0,canceled,24.0,US,7556.0,49
518,1548914459,Milly's Kitchen Bakery,Food,USD,2014-11-02 00:00:00,300.0,2014-10-03 21:33:00,0.0,failed,0.0,US,0.0,29
519,1341060572,4TFY - An Affordable VPN For All,Technology,AUD,2017-08-09 00:00:00,25000.0,2017-07-10 02:22:00,115167.0,successful,850.0,AU,2182.5,29
520,1173510206,AllHands,Technology,CAD,2016-05-06 00:00:00,5000.0,2016-04-06 21:06:00,536.0,failed,9.0,CA,409.34,29
521,704495061,Wild Thing Prints,Photography,USD,2015-09-27 00:00:00,5000.0,2015-08-28 20:16:00,145.0,failed,2.0,US,145.0,29
522,1934979159,Headed South - Phil Haymaker's New Album,Music,USD,2012-06-15 00:00:00,3500.0,2012-05-16 01:52:00,515.0,failed,8.0,US,515.0,29
523,685907977,For You I Try,Film & Video,USD,2014-09-15 00:00:00,3000.0,2014-08-25 04:26:00,164.0,failed,4.0,US,164.0,20
524,336270506,PhoneFlare: A Campus Safety App,Technology,USD,2016-10-21 00:00:00,2000.0,2016-08-22 05:28:00,2039.0,successful,24.0,US,20.0,59
525,1288994863,Vaudeville/Variety Show meets The Rat Pack,Theater,USD,2011-08-14 00:00:00,5000.0,2011-07-15 18:31:00,0.0,failed,0.0,US,0.0,29
526,817219414,Help Publish: All Roads Lead to Pasta,Publishing,USD,2014-04-23 00:00:00,10000.0,2014-03-12 19:21:00,11509.0,successful,82.0,US,11509.0,41
527,2045976484,The Flatiron,Film & Video,USD,2011-08-20 00:00:00,25000.0,2011-06-21 05:32:00,5910.0,failed,48.0,US,5910.0,59
528,900275001,BikeBar -- Lateral stability bar for roof rack bike mounts.,Design,USD,2015-02-15 00:00:00,18000.0,2015-01-16 16:55:00,715.0,failed,13.0,US,715.0,29
529,452270170,Ultra Slim Laptop with Android 5.1 running Remix OS 2.0,Technology,USD,2016-08-05 00:00:00,75000.0,2016-06-21 00:44:00,136665.0,successful,1130.0,US,116090.0,44
530,1050593358,"""Safely Through"": an EP by Cathy Little",Music,USD,2011-07-01 00:00:00,3000.0,2011-06-01 06:29:00,100.0,failed,3.0,US,100.0,29
531,1406303600,Project: Theos' Cafe,Food,USD,2014-08-21 00:00:00,55000.0,2014-07-22 00:33:00,6905.0,failed,11.0,US,6905.0,29
532,520047053,"Dismantled's ""Can't See The Top"" Music Video Fundraiser",Film & Video,USD,2013-02-14 00:00:00,500.0,2013-01-15 12:20:00,2785.0,successful,57.0,US,2785.0,29
533,1398282191,Moose In May: An Epic First Week of Life For Twin Calves,Photography,USD,2013-08-20 00:00:00,14300.0,2013-07-17 22:07:00,14470.0,successful,60.0,US,14470.0,33
534,911854934,Fate of the World Online: a game about climate change,Games,GBP,2017-10-29 00:00:00,60000.0,2017-09-26 14:10:00,7200.53,failed,203.0,GB,1061.85,32
535,421750593,XRATED (Canceled),Music,USD,2016-04-23 00:00:00,5000.0,2016-03-16 17:00:00,12.0,canceled,1.0,US,12.0,37
536,296342016,Worse Than Poop!,Film & Video,USD,2014-06-01 00:00:00,21000.0,2014-04-23 02:44:00,25155.0,successful,263.0,US,25155.0,38
537,293642378,WhatElse (Canceled),Technology,USD,2014-08-10 00:00:00,30000.0,2014-07-11 18:37:00,61.0,canceled,3.0,US,61.0,29
538,325865810,Mind Magnet - Watch for teaching children to stay on task,Technology,USD,2017-07-11 00:00:00,25000.0,2017-06-11 19:15:00,0.0,canceled,0.0,US,0.0,29
539,913177872,March to DCI,Music,USD,2012-03-03 00:00:00,1200.0,2012-01-21 04:39:00,125.26,failed,8.0,US,125.26,41
540,35968005,Ms.Holmes 'Ten' - album printing + music video!,Music,CAD,2015-03-02 00:00:00,4500.0,2015-02-09 14:17:00,4608.61,successful,62.0,CA,3679.09,20
541,2018881307,Moros: A Hard Boiled Hero,Comics,USD,2015-05-09 00:00:00,1500.0,2015-04-08 14:01:00,1655.0,successful,39.0,US,1655.0,30
542,1267059872,Short Story Treasures,Publishing,USD,2017-09-09 00:00:00,15000.0,2017-09-02 03:47:00,1.0,failed,1.0,US,0.0,6
543,1586317387,Blacklock's Due,Comics,USD,2016-07-01 00:00:00,2650.0,2016-06-01 04:37:00,4.0,failed,4.0,US,4.0,29
544,1355224633,Feed The Bear,Technology,USD,2017-01-06 00:00:00,2500.0,2016-12-07 23:30:00,25.0,failed,1.0,US,0.0,29
545,1542825943,NSP Youth Summer Jam 2012,Music,USD,2012-09-08 00:00:00,1300.0,2012-07-18 23:18:00,111.0,failed,6.0,US,111.0,51
546,624209560,The Canadian Beaver,Comics,CAD,2016-02-03 00:00:00,5000.0,2015-12-05 12:58:00,305.0,failed,18.0,CA,228.44,59
547,1903562087,Sam We Are - Indie Feature,Film & Video,USD,2011-05-26 00:00:00,400.0,2011-03-25 04:01:00,53.0,failed,4.0,US,53.0,61
548,1313593490,"Happy Leviathan - ""Hypothetically"" (album)",Music,USD,2013-08-12 00:00:00,2000.0,2013-07-13 00:07:00,391.0,failed,10.0,US,391.0,29
549,1853021855,A New Beginning,Publishing,USD,2017-05-31 00:00:00,6620.0,2017-04-01 00:21:00,26.0,failed,2.0,US,0.0,59
550,659064740,Terra Caetus,Music,USD,2015-12-30 00:00:00,2000.0,2015-11-30 04:09:00,0.0,failed,0.0,US,0.0,29
551,510223889,You Live and You Learn,Film & Video,USD,2015-05-20 00:00:00,5000.0,2015-04-20 21:55:00,0.0,failed,0.0,US,0.0,29
552,1461712678,Dancing Arches at Rodney Park,Art,USD,2013-08-31 00:00:00,27000.0,2013-07-15 14:47:00,30810.0,successful,140.0,US,30810.0,46
553,1123570936,Southborough Valley Archaeology Project,Publishing,GBP,2015-12-13 00:00:00,1000.0,2015-11-07 12:12:00,1062.0,successful,18.0,GB,1615.66,35
554,159677195,THE BUTLER - Ultimate Mens Organizer,Design,USD,2013-07-08 00:00:00,5000.0,2013-06-13 20:14:00,5093.0,successful,44.0,US,5093.0,24
555,1073307554,"""My Blackened Whispers"" Our call to arms Swords up VI.VI.VI.",Music,USD,2015-02-11 00:00:00,1375.0,2015-01-12 04:13:00,250.0,failed,5.0,US,250.0,29
556,1580753310,Mevo - Fitness & Health App for iPhone and Android,Technology,USD,2016-09-12 00:00:00,20000.0,2016-08-08 05:50:00,2090.0,failed,19.0,US,0.0,34
557,1116041120,END HEROIN ADDICTION,Fashion,USD,2016-07-25 00:00:00,7000.0,2016-07-05 19:40:00,0.0,canceled,0.0,US,0.0,19
558,1628562598,The People of Featherhead,Film & Video,GBP,2018-01-15 00:00:00,6000.0,2017-12-16 18:19:00,390.0,live,20.0,GB,353.43,29
559,713097073,Barber of Seville and Trial by Jury at HHOT,Theater,USD,2013-08-31 00:00:00,1000.0,2013-08-07 18:04:00,1695.0,successful,38.0,US,1695.0,23
560,125369060,The Worship Project with Travis Cottrell,Music,USD,2011-04-15 00:00:00,20000.0,2011-03-01 22:55:00,31472.0,successful,332.0,US,31472.0,44
561,651678637,FangVan,Film & Video,USD,2013-07-30 00:00:00,25000.0,2013-06-20 09:56:00,27047.0,successful,141.0,US,27047.0,39
562,1619680953,Serving Autism- School to Home Collaboration,Publishing,USD,2014-06-30 00:00:00,5000.0,2014-05-31 21:48:00,10.0,failed,1.0,US,10.0,29
563,110016767,Sailor Moon x Pokemon Enamel mashup pins!,Fashion,GBP,2017-09-11 00:00:00,450.0,2017-08-28 16:42:00,461.0,successful,29.0,GB,162.31,13
564,1216569460,Guardian Ultimate Rescue and Survival Tool,Design,USD,2017-04-29 00:00:00,43300.0,2017-03-30 04:53:00,551.0,failed,4.0,US,51.0,29
565,445237176,"""EXTRA"" My poetry book...",Publishing,CAD,2017-03-04 00:00:00,2000.0,2017-02-02 02:05:00,80.0,failed,4.0,CA,0.0,29
566,2060712712,Death Pact,Film & Video,USD,2012-04-30 00:00:00,25000.0,2012-03-16 00:32:00,7744.0,failed,23.0,US,7744.0,44
567,869951456,"""Sector 17"" TV Show Pilot Production Fund",Film & Video,USD,2017-01-26 00:00:00,3500.0,2016-11-27 22:07:00,210.0,failed,1.0,US,0.0,59
568,702036329,Ashley Levin EP Album & More!!!,Music,USD,2017-07-01 00:00:00,11000.0,2017-05-24 15:57:00,2306.0,failed,40.0,US,480.0,37
569,2072670413,American Christian Music Association,Music,USD,2017-12-26 00:00:00,85000.0,2017-11-11 04:18:00,6.66,failed,1.0,US,0.0,44
570,1547344758,Superbeings Fighting Chip Game (Canceled),Games,USD,2015-11-29 00:00:00,30000.0,2015-10-22 21:59:00,775.0,canceled,3.0,US,775.0,37
571,301469618,Simple Wallet Plus,Fashion,USD,2014-08-27 00:00:00,10000.0,2014-07-18 16:31:00,10268.0,successful,212.0,US,10268.0,39
572,944465480,Instant Burning Love,Music,USD,2014-03-07 00:00:00,200000.0,2014-01-06 16:27:00,5.0,failed,1.0,US,5.0,59
573,1759097767,The PIXEL everyday carry bag transforms into a camera sling!,Design,CAD,2016-07-07 00:00:00,15000.0,2016-06-07 17:39:00,15630.0,successful,135.0,CA,12058.64,29
574,1971426423,Steel Waves - A New Naval Combat Sim,Games,GBP,2014-03-27 00:00:00,10000.0,2014-02-25 15:57:00,1287.0,failed,59.0,GB,2140.97,29
575,1364278042,Pulse Vegan: Launch a fab new food trailer in south Austin!,Food,USD,2014-03-29 00:00:00,5000.0,2014-03-05 03:00:00,8561.5,successful,13.0,US,8561.5,23
576,1932786979,Flavoured Beans are Hot Hot Food Van Hot,Food,AUD,2016-06-20 00:00:00,30000.0,2016-05-06 21:52:00,124.0,failed,4.0,AU,92.87,44
577,36086939,Elbee: Wireless in-ear headphones with smart features,Technology,USD,2015-11-21 00:00:00,250000.0,2015-10-12 18:12:00,57197.0,canceled,355.0,US,57197.0,39
578,917176007,The Magazine Project,Publishing,USD,2012-07-06 00:00:00,100.0,2012-06-29 18:31:00,56.0,failed,3.0,US,56.0,6
579,202628088,Creative Adult Fiction and Mysteries,Publishing,USD,2015-08-02 00:00:00,5000.0,2015-07-03 23:39:00,45.0,failed,3.0,US,45.0,29
580,281265016,Absurd Tales from the Marine Corps,Publishing,USD,2015-07-12 00:00:00,10000.0,2015-06-12 09:35:00,300.0,failed,3.0,US,300.0,29
581,1235459368,The Overdue Debut by Mike Coates,Music,USD,2014-03-23 00:00:00,15000.0,2014-02-21 21:10:00,16686.11,successful,243.0,US,16686.11,29
582,801014595,Seatswing - Handsfree Toilet Seat,Design,EUR,2017-05-01 00:00:00,20000.0,2017-03-17 13:50:00,5451.0,failed,79.0,NL,1061.42,44
583,235942513,They Called It Graveyard Girls (Photo book),Photography,USD,2011-06-24 00:00:00,500.0,2011-05-25 15:09:00,152.0,failed,11.0,US,152.0,29
584,743658723,This Place Is Death,Film & Video,USD,2011-07-29 00:00:00,2250.0,2011-06-20 22:32:00,0.0,failed,0.0,US,0.0,38
585,1590477804,"Illuminism -The ""Heavy"" light medium",Art,USD,2012-06-01 00:00:00,8000.0,2012-05-02 21:02:00,0.0,failed,0.0,US,0.0,29
586,2033353123,Game of Thrones Robots Card Game (Canceled),Games,USD,2016-02-10 00:00:00,100.0,2016-01-11 22:46:00,6.0,canceled,2.0,US,6.0,29
587,1387655004,Don't be afraid to Start Fresh!,Fashion,USD,2011-10-26 00:00:00,500.0,2011-09-16 19:06:00,28.0,failed,2.0,US,28.0,39
588,475180512,Roadtrip to LA,Film & Video,CAD,2016-02-01 00:00:00,500.0,2015-12-03 05:42:00,142.0,failed,4.0,CA,106.42,59
589,317690645,Sonic Zombies From Space,Music,USD,2016-11-23 00:00:00,10000.0,2016-10-24 22:22:00,0.0,failed,0.0,US,0.0,29
590,1412820539,Funk !t - The Funky Jeweler,Fashion,CAD,2015-05-01 00:00:00,500.0,2015-04-01 17:17:00,0.0,failed,0.0,CA,0.0,29
591,247049313,"TROISIQUE, Where Fashion Meets Destruction (Canceled)",Film & Video,USD,2015-05-18 00:00:00,20000.0,2015-03-19 21:15:00,250.0,canceled,5.0,US,250.0,59
592,1183008445,the beauty of life ,Crafts,USD,2010-09-20 00:00:00,2500.0,2010-08-10 13:27:00,5710.0,successful,96.0,US,5710.0,40
593,717612789,What's Up Northwest,Film & Video,USD,2017-07-10 00:00:00,30000.0,2017-06-10 08:57:00,150.0,failed,2.0,US,0.0,29
594,1751685572,The American Marine - Music by Simon & Garfunkel,Film & Video,USD,2012-03-21 00:00:00,50000.0,2012-01-21 02:14:00,0.0,failed,0.0,US,0.0,59
595,1064711855,Greg Adams and East Bay Soul III,Music,USD,2014-11-01 00:00:00,35000.0,2014-09-21 23:02:00,35422.0,successful,183.0,US,35422.0,40
596,64363100,Survivors & Casualties: Memoirs of the Addiction Epidemic,Publishing,USD,2017-05-10 00:00:00,350.0,2017-04-22 21:28:00,15.0,failed,1.0,US,0.0,17
597,311745207,Cap On! Sound On!,Technology,USD,2017-08-25 00:00:00,15000.0,2017-07-11 08:00:00,87926.61,successful,736.0,US,9064.0,44
598,1503931310,"'Anything You Can Sing I Can Sing Higher""",Music,USD,2013-01-09 00:00:00,400.0,2012-11-12 03:09:00,510.0,successful,10.0,US,510.0,57
599,1009920640,Sewing Studio,Crafts,USD,2017-10-13 00:00:00,14440.0,2017-09-03 20:45:00,67.0,canceled,3.0,US,38.0,39
600,382800521,"""TREE"" - Documentary: Man Fasts 49 Days in Search of Truth",Film & Video,USD,2011-08-15 00:00:00,40000.0,2011-05-21 00:28:00,10961.0,failed,136.0,US,10961.0,85
601,833293695,DanceWEB - A choreographic residency at ImPulsTanz,Dance,USD,2012-05-12 00:00:00,3000.0,2012-04-12 07:13:00,3200.0,successful,84.0,US,3200.0,29
602,470109778,Shakti - of science & traditions,Film & Video,GBP,2013-08-08 00:00:00,40000.0,2013-07-09 13:19:00,48.5,failed,5.0,GB,72.19,29
603,744624063,Geco Hub - The Colourful Way To Stop Losing Things,Design,GBP,2014-09-03 00:00:00,23000.0,2014-07-29 17:00:00,25106.0,successful,339.0,GB,42622.33,35
604,1826467655,BakeryBag,Food,SEK,2015-03-05 00:00:00,500.0,2015-02-03 21:02:00,500.0,successful,1.0,SE,60.49,29
605,1400970642,Cravings - The Zero Calorie Chocolate,Food,USD,2014-06-06 00:00:00,40000.0,2014-05-06 19:01:00,5610.0,failed,72.0,US,5610.0,30
606,1909175727,Canadian Grade EH BBQ sauce + BBQ Smoking Team. (Canceled),Food,CAD,2016-02-28 00:00:00,50000.0,2016-01-29 01:14:00,511.0,canceled,4.0,CA,361.2,29
607,917746339,Art of the Christian Ninja (Devotional Book),Publishing,CAD,2015-10-23 00:00:00,3000.0,2015-09-23 19:07:00,3231.0,successful,27.0,CA,2441.09,29
608,1957693180,RIVEURS first EP,Music,USD,2014-06-25 00:00:00,7000.0,2014-05-16 03:46:00,7500.0,successful,116.0,US,7500.0,39
609,553272427,Still- A Loss From Within,Film & Video,USD,2010-11-03 00:00:00,6000.0,2010-10-04 20:12:00,6165.45,successful,90.0,US,6165.45,29
610,953296596,"holdymoly | the world's first wooden, magnetic phone holder",Design,EUR,2016-04-02 00:00:00,11000.0,2016-03-07 20:06:00,7146.0,failed,100.0,DE,7864.66,25
611,444283104,"Tony Lundervold's Debut Album- ""From the Ranch to the Rodeo""",Music,USD,2013-08-07 00:00:00,8500.0,2013-06-23 03:01:00,2500.0,failed,12.0,US,2500.0,44
612,867114835,Homestead Honey Farm : bee yard expansion and honey stand,Food,USD,2013-03-25 00:00:00,1800.0,2013-02-23 01:04:00,3102.0,successful,83.0,US,3102.0,29
613,1772448184,With Eyes Turned Skyward,Art,USD,2012-07-07 00:00:00,4000.0,2012-06-07 15:59:00,320.0,failed,5.0,US,320.0,29
614,2055489729,MYBALLETLOVE YouTube Channel Camera,Technology,EUR,2017-06-11 00:00:00,700.0,2017-05-24 10:19:00,721.0,successful,15.0,DE,0.0,17
615,1632415211,Kingbong vs Bongzilla Enamel Pin,Art,USD,2017-03-29 00:00:00,500.0,2017-03-22 19:59:00,8.0,failed,1.0,US,8.0,6
616,263447298,Legion of Sparrows Debut Album,Music,USD,2011-11-11 00:00:00,1500.0,2011-10-02 10:03:00,81.0,failed,6.0,US,81.0,39
617,921598408,Launching Olive This Felt,Art,USD,2014-08-23 00:00:00,300.0,2014-07-24 18:49:00,630.0,successful,23.0,US,630.0,29
618,266618434,Hammerton Community High: Class of '75,Theater,GBP,2016-07-21 00:00:00,400.0,2016-06-26 16:03:00,663.0,successful,20.0,GB,557.63,24
619,169189176,Zenbivy Bed. The most comfortable backcountry sleeping bag.,Design,USD,2017-06-30 00:00:00,50000.0,2017-05-31 09:19:00,120648.0,successful,434.0,US,44495.0,29
620,114515768,Alpha Omega Hobby,Games,USD,2016-11-13 00:00:00,250000.0,2016-10-14 18:04:00,3202.0,failed,22.0,US,1610.0,29
621,1264034013,"SAT 256 - A ""8 Bit Computer"" Simulation",Games,EUR,2016-08-11 00:00:00,4200.0,2016-07-12 21:41:00,148.0,canceled,5.0,DE,30.95,29
622,1532642106,The Matter King,Games,GBP,2016-11-18 00:00:00,5000.0,2016-10-19 19:33:00,1629.0,failed,25.0,GB,184.67,29
623,1329240371,EmoticonPOP ;-),Design,USD,2012-09-29 00:00:00,4000.0,2012-08-28 14:18:00,325.0,failed,3.0,US,325.0,31
624,518590288,Make iPhone apps + Apple Watch apps with Swift for iOS 8,Technology,USD,2014-09-29 00:00:00,10000.0,2014-08-15 17:42:00,47560.0,successful,502.0,US,47560.0,44
625,243342990,A Man You Don't Meet Every Day,Film & Video,GBP,2016-07-07 00:00:00,880.0,2016-06-10 11:53:00,1439.0,successful,27.0,GB,1942.17,26
626,1760207369,Master Video Daughters Debut Full-Length Record!,Music,USD,2011-09-24 00:00:00,700.0,2011-08-25 22:08:00,725.0,successful,22.0,US,725.0,29
627,467937388,The Water Series: An underwater connection,Art,USD,2011-08-22 00:00:00,3000.0,2011-07-23 18:33:00,5415.0,successful,26.0,US,5415.0,29
628,2108420557,Light the House!,Theater,USD,2012-05-28 00:00:00,2500.0,2012-03-30 16:51:00,2501.0,successful,8.0,US,2501.0,58
629,603310426,"Smidlink Fun Ids.....search an Id, then message for free!",Technology,AUD,2016-05-14 00:00:00,200000.0,2016-04-14 17:18:00,350.0,canceled,3.0,AU,269.74,29
630,1452211917,JLGaming,Games,GBP,2017-06-14 00:00:00,25000.0,2017-05-15 12:07:00,0.0,canceled,0.0,GB,0.0,29
631,156931199,No.3 Magazine: Print & Digital edition,Publishing,USD,2011-05-25 00:00:00,15000.0,2011-04-25 21:44:00,130.0,failed,3.0,US,130.0,29
632,1877191638,CZ-918 Sequel,Film & Video,USD,2013-04-11 00:00:00,6000.0,2013-03-12 03:00:00,4040.0,failed,18.0,US,4040.0,29
633,1314733143,Gym Buddy,Technology,AUD,2016-02-18 00:00:00,6500.0,2016-01-19 23:09:00,0.0,failed,0.0,AU,0.0,29
634,408047652,EMBER - The multi-purpose fireplace accessory (Canceled),Design,EUR,2015-06-02 00:00:00,15000.0,2015-04-29 06:50:00,2024.0,canceled,38.0,IE,2201.58,33
635,1121437793,GO FAR: The Christopher Rush Story,Film & Video,USD,2011-03-21 00:00:00,10000.0,2011-02-05 05:55:00,12737.0,successful,126.0,US,12737.0,43
636,1577374721,Dancer Dates™,Technology,GBP,2015-06-06 00:00:00,100000.0,2015-04-07 18:58:00,0.0,failed,0.0,GB,0.0,59
637,1219648814,The Creative Solutions Deck,Design,GBP,2013-05-08 00:00:00,1500.0,2013-04-17 09:22:00,6555.0,successful,268.0,GB,10016.44,20
638,1744667660,The Noh Christmas Carol,Theater,USD,2017-11-10 00:00:00,10000.0,2017-09-11 23:47:00,10803.04,successful,32.0,US,2490.0,59
639,1352218048,Creative portraits of performers for coffee table book,Photography,USD,2013-05-10 00:00:00,8000.0,2013-04-10 03:53:00,0.0,canceled,0.0,US,0.0,29
640,1497671620,After Forever - Graphic novel.,Comics,USD,2013-09-01 00:00:00,4000.0,2013-08-02 19:32:00,651.0,failed,16.0,US,651.0,29
641,618329699,SuperChess,Games,CHF,2017-06-04 00:00:00,6000.0,2017-04-05 17:36:00,24.0,failed,2.0,CH,23.96,59
642,839979169,GraphicsGen  - High Quality Scalable Graphics,Technology,NZD,2014-04-16 00:00:00,40000.0,2014-03-17 22:12:00,1422.0,failed,24.0,NZ,1214.0,29
643,498194651,The Dungeon Family Pyramid by Occasional Superstar,Art,USD,2014-09-15 00:00:00,10000.0,2014-08-16 17:03:00,250.0,failed,9.0,US,250.0,29
644,339953997,Kickstart Curium Magazine Edition Two,Publishing,AUD,2015-03-21 00:00:00,1900.0,2015-02-18 21:33:00,2170.0,successful,43.0,AU,1693.39,30
645,1344213642,Do You Remember ~An RPG from your childhood~,Games,USD,2012-06-13 00:00:00,11000.0,2012-05-09 00:13:00,9561.64,failed,172.0,US,9561.64,34
646,1325658592,Twisting Catacombs . The Minotaur Horde,Games,GBP,2017-10-21 00:00:00,6000.0,2017-09-30 00:36:00,64049.6,successful,891.0,GB,25367.47,20
647,1833156390,Andrew Link and Metallica 3000 & King Elephant Split 7 inch,Music,USD,2012-07-08 00:00:00,600.0,2012-06-08 00:00:00,367.0,failed,19.0,US,367.0,30
648,1407943974,Slideburner: Revolutionary incense burner!,Design,USD,2012-02-14 00:00:00,500.0,2012-01-10 02:13:00,773.0,successful,26.0,US,773.0,34
649,853498757,"Innovative Spice Candy!  Organic, Gluten Free & Antioxidants",Food,USD,2014-07-06 00:00:00,2000.0,2014-06-06 05:24:00,201.0,failed,13.0,US,201.0,29
650,2084464595,Pixel Wars,Games,USD,2010-10-06 00:00:00,1500.0,2010-08-07 04:47:00,0.0,failed,0.0,US,0.0,59
651,2015550792,Dianetics west coast tour + album release,Music,USD,2011-02-22 00:00:00,1000.0,2011-02-08 22:00:00,36.0,failed,3.0,US,36.0,13
652,485078303,"VaniShelf:  Fashionable, Foldable, Convenient Sink Table",Design,USD,2014-06-01 00:00:00,50000.0,2014-05-10 23:06:00,200.0,failed,3.0,US,200.0,21
653,155566139,"""Misfit"" - new music new recording!",Music,USD,2016-05-19 00:00:00,6000.0,2016-04-18 18:03:00,8787.22,successful,133.0,US,8787.22,30
654,12500399,The Runaways present 'I Saw The Best Minds of My Generation',Theater,USD,2014-03-13 00:00:00,4650.0,2014-02-11 19:41:00,5170.0,successful,97.0,US,5170.0,29
655,51442099,ProMatz - Industrial Grade Gaming Mats by Game Matz,Games,USD,2015-08-17 00:00:00,5000.0,2015-07-10 23:46:00,21257.0,successful,154.0,US,21257.0,37
656,1486848287,and the sea 2017 calendar,Art,USD,2016-08-25 00:00:00,1200.0,2016-07-24 17:02:00,1643.0,successful,23.0,US,81.0,31
657,35774694,Fleeting Moments,Photography,USD,2015-06-14 00:00:00,5000.0,2015-05-15 23:09:00,168.0,failed,7.0,US,168.0,29
658,1740862484,"""5 DOCTORS"" - The First Feature Film from Dial Tone Pictures",Film & Video,USD,2016-03-15 00:00:00,15000.0,2016-02-15 16:17:00,16071.0,successful,189.0,US,16071.0,28
659,2084020427,The Third Element: New characters for Sci-Fi gaming.,Games,GBP,2017-09-28 00:00:00,500.0,2017-09-19 14:00:00,989.0,successful,31.0,GB,153.6,8
660,1308581655,"Handmade Vegan, Paleo, Gluten Free, Whole Food Desserts!",Food,USD,2014-02-21 00:00:00,3500.0,2014-01-22 19:22:00,606.0,failed,11.0,US,606.0,29
661,802457010,The Politics of Love and Hate - Interactive Installation Art,Art,USD,2011-09-22 00:00:00,2200.0,2011-09-06 08:55:00,2422.66,successful,48.0,US,2422.66,15
662,1094354242,"Muffler Men: One Hand Up, One Hand Down",Film & Video,USD,2011-09-02 00:00:00,30000.0,2011-07-20 19:58:00,4295.0,failed,65.0,US,4295.0,43
663,395103621,TWILIGHT HOTEL,Comics,USD,2017-11-19 00:00:00,7500.0,2017-10-13 15:19:00,8049.0,successful,95.0,US,117.0,36
